Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,Asylum-seekers,IDPs,"Other people in need of international protection","Stateless persons","Host community","Others of concern"
2021,"Dominican Rep.",Afghanistan,DOM,AFG,0,8,0,0,0,0,0
2021,"Dominican Rep.",Colombia,DOM,COL,0,5,0,0,0,0,0
2021,"Dominican Rep.",Cuba,DOM,CUB,0,51,0,0,0,0,0
2021,"Dominican Rep.",Haiti,DOM,HTI,162,285,0,0,0,0,0
2021,"Dominican Rep.",Honduras,DOM,HND,0,5,0,0,0,0,0
2021,"Dominican Rep.","Sri Lanka",DOM,LKA,0,5,0,0,0,0,0
2021,"Dominican Rep.",Nicaragua,DOM,NIC,0,5,0,0,0,0,0
2021,"Dominican Rep.","Venezuela (Bolivarian Republic of)",DOM,VEN,0,278,0,116000,0,0,0
2024,"Dominican Rep.",Afghanistan,DOM,AFG,0,9,0,0,0,0,0
2024,"Dominican Rep.",Colombia,DOM,COL,0,20,0,0,0,0,0
2024,"Dominican Rep.",Cuba,DOM,CUB,8,123,0,0,0,0,0
2024,"Dominican Rep.",Ecuador,DOM,ECU,0,5,0,0,0,0,0
2024,"Dominican Rep.",Haiti,DOM,HTI,0,522,0,0,0,0,0
2024,"Dominican Rep.",Honduras,DOM,HND,0,5,0,0,0,0,0
2024,"Dominican Rep.","Iran (Islamic Rep. of)",DOM,IRN,0,7,0,0,0,0,0
2024,"Dominican Rep.",Nicaragua,DOM,NIC,0,5,0,0,0,0,0
2024,"Dominican Rep.",Nigeria,DOM,NGA,0,18,0,0,0,0,0
2024,"Dominican Rep.","Russian Federation",DOM,RUS,5,28,0,0,0,0,0
2024,"Dominican Rep.","Syrian Arab Rep.",DOM,SYR,0,5,0,0,0,0,0
2024,"Dominican Rep.","Unknown ",DOM,UNK,0,5,0,0,0,0,0
2024,"Dominican Rep.",Ukraine,DOM,UKR,5,28,0,0,0,0,0
2024,"Dominican Rep.","Venezuela (Bolivarian Republic of)",DOM,VEN,0,206,0,125343,0,0,0
2023,"Dominican Rep.",Afghanistan,DOM,AFG,7,13,0,0,0,0,0
2023,"Dominican Rep.",Colombia,DOM,COL,0,24,0,0,0,0,0
2023,"Dominican Rep.",Cuba,DOM,CUB,31,154,0,0,0,0,0
2023,"Dominican Rep.",Ecuador,DOM,ECU,0,17,0,0,0,0,0
2023,"Dominican Rep.",Haiti,DOM,HTI,530,1759,0,0,0,0,0
2023,"Dominican Rep.",Honduras,DOM,HND,0,10,0,0,0,0,0
2023,"Dominican Rep.","Iran (Islamic Rep. of)",DOM,IRN,5,0,0,0,0,0,0
2023,"Dominican Rep.","Sri Lanka",DOM,LKA,0,5,0,0,0,0,0
2023,"Dominican Rep.",Nicaragua,DOM,NIC,5,6,0,0,0,0,0
2023,"Dominican Rep.",Nigeria,DOM,NGA,5,10,0,0,0,0,0
2023,"Dominican Rep.","Russian Federation",DOM,RUS,5,12,0,0,0,0,0
2023,"Dominican Rep.","Syrian Arab Rep.",DOM,SYR,0,5,0,0,0,0,0
2023,"Dominican Rep.","Unknown ",DOM,UNK,0,42,0,0,0,0,0
2023,"Dominican Rep.",Ukraine,DOM,UKR,6,12,0,0,0,0,0
2023,"Dominican Rep.","Venezuela (Bolivarian Republic of)",DOM,VEN,184,2116,0,121841,0,0,0
2022,"Dominican Rep.",Afghanistan,DOM,AFG,0,8,0,0,0,0,0
2022,"Dominican Rep.",Colombia,DOM,COL,0,12,0,0,0,0,0
2022,"Dominican Rep.",Cuba,DOM,CUB,6,115,0,0,0,0,0
2022,"Dominican Rep.",Ecuador,DOM,ECU,0,5,0,0,0,0,0
2022,"Dominican Rep.",Haiti,DOM,HTI,344,607,0,0,0,0,0
2022,"Dominican Rep.",Honduras,DOM,HND,0,5,0,0,0,0,0
2022,"Dominican Rep.","Sri Lanka",DOM,LKA,0,5,0,0,0,0,0
2022,"Dominican Rep.",Nicaragua,DOM,NIC,0,6,0,0,0,0,0
2022,"Dominican Rep.","Russian Federation",DOM,RUS,0,9,0,0,0,0,0
2022,"Dominican Rep.","Syrian Arab Rep.",DOM,SYR,5,0,0,0,0,0,0
2022,"Dominican Rep.","Unknown ",DOM,UNK,0,19,0,0,0,0,0
2022,"Dominican Rep.",Ukraine,DOM,UKR,0,14,0,0,0,0,0
2022,"Dominican Rep.","Venezuela (Bolivarian Republic of)",DOM,VEN,191,1370,0,113722,0,0,0
2019,Guatemala,Colombia,GTM,COL,8,8,0,0,0,0,0
2019,Guatemala,Cuba,GTM,CUB,0,39,0,0,0,0,0
2019,Guatemala,Honduras,GTM,HND,42,147,0,0,0,0,0
2019,Guatemala,Mexico,GTM,MEX,0,5,0,0,0,0,0
2019,Guatemala,Nicaragua,GTM,NIC,100,203,0,0,0,0,0
2019,Guatemala,"Russian Federation",GTM,RUS,5,0,0,0,0,0,0
2019,Guatemala,"El Salvador",GTM,SLV,230,175,0,0,0,0,0
2019,Guatemala,"Unknown ",GTM,UNK,0,0,0,0,0,0,110600
2019,Guatemala,"United States of America",GTM,USA,0,5,0,0,0,0,0
2019,Guatemala,"Venezuela (Bolivarian Republic of)",GTM,VEN,23,49,0,0,0,0,0
2020,Guatemala,Colombia,GTM,COL,10,5,0,0,0,0,0
2020,Guatemala,Cuba,GTM,CUB,7,50,0,0,0,0,0
2020,Guatemala,Guatemala,GTM,GTM,0,0,0,0,0,0,10859
2020,Guatemala,Honduras,GTM,HND,67,298,0,0,0,0,94676
2020,Guatemala,Mexico,GTM,MEX,0,6,0,0,0,0,0
2020,Guatemala,Nicaragua,GTM,NIC,61,127,0,0,0,0,1545
2020,Guatemala,"Russian Federation",GTM,RUS,5,0,0,0,0,0,0
2020,Guatemala,"El Salvador",GTM,SLV,265,222,0,0,0,0,4897
2020,Guatemala,"Unknown ",GTM,UNK,0,0,0,0,0,0,772
2020,Guatemala,"Venezuela (Bolivarian Republic of)",GTM,VEN,27,76,0,0,0,0,0
2021,Guatemala,Belize,GTM,BLZ,0,5,0,0,0,0,0
2021,Guatemala,Colombia,GTM,COL,10,16,0,0,0,0,0
2021,Guatemala,Cuba,GTM,CUB,8,22,0,0,0,0,0
2021,Guatemala,Guatemala,GTM,GTM,0,0,0,0,0,406161,101268
2021,Guatemala,Haiti,GTM,HTI,0,0,0,0,0,0,5076
2021,Guatemala,Honduras,GTM,HND,72,574,0,0,0,0,15172
2021,Guatemala,"Sri Lanka",GTM,LKA,0,5,0,0,0,0,0
2021,Guatemala,Mexico,GTM,MEX,0,11,0,0,0,0,0
2021,Guatemala,Nicaragua,GTM,NIC,70,221,0,0,0,0,6774
2021,Guatemala,Panama,GTM,PAN,0,5,0,0,0,0,0
2021,Guatemala,"Russian Federation",GTM,RUS,5,0,0,0,0,0,0
2021,Guatemala,"El Salvador",GTM,SLV,278,485,0,0,0,0,18932
2021,Guatemala,"Venezuela (Bolivarian Republic of)",GTM,VEN,36,126,0,1469,0,0,0
2024,Guatemala,Argentina,GTM,ARG,0,6,0,0,0,0,0
2024,Guatemala,Brazil,GTM,BRA,0,5,0,0,0,0,0
2024,Guatemala,Belize,GTM,BLZ,0,5,0,0,0,0,0
2024,Guatemala,China,GTM,CHN,5,0,0,0,0,0,0
2024,Guatemala,Chile,GTM,CHL,0,9,0,0,0,0,0
2024,Guatemala,Cameroon,GTM,CMR,0,12,0,0,0,0,0
2024,Guatemala,Colombia,GTM,COL,13,164,0,0,0,0,9396
2024,Guatemala,"Costa Rica",GTM,CRI,0,5,0,0,0,0,0
2024,Guatemala,Cuba,GTM,CUB,14,145,0,0,0,0,0
2024,Guatemala,Ecuador,GTM,ECU,0,31,0,0,0,0,2898
2024,Guatemala,Guatemala,GTM,GTM,0,0,0,0,0,72921,23630
2024,Guatemala,Haiti,GTM,HTI,0,0,0,0,0,0,597
2024,Guatemala,Honduras,GTM,HND,319,1016,0,0,0,0,34570
2024,Guatemala,Mexico,GTM,MEX,8,115,0,0,0,0,0
2024,Guatemala,Nicaragua,GTM,NIC,226,519,0,0,0,0,1791
2024,Guatemala,Nigeria,GTM,NGA,0,5,0,0,0,0,0
2024,Guatemala,Pakistan,GTM,PAK,0,9,0,0,0,0,0
2024,Guatemala,Peru,GTM,PER,0,32,0,0,0,0,0
2024,Guatemala,Poland,GTM,POL,0,5,0,0,0,0,0
2024,Guatemala,"Russian Federation",GTM,RUS,5,0,0,0,0,0,0
2024,Guatemala,"El Salvador",GTM,SLV,569,567,0,0,0,0,1926
2024,Guatemala,Sudan,GTM,SDN,0,9,0,0,0,0,0
2024,Guatemala,"Unknown ",GTM,UNK,0,0,0,0,0,0,4143
2024,Guatemala,Ukraine,GTM,UKR,5,0,0,0,0,0,0
2024,Guatemala,"United States of America",GTM,USA,0,9,0,0,0,0,0
2024,Guatemala,"Venezuela (Bolivarian Republic of)",GTM,VEN,142,702,0,0,0,0,96614
2023,Guatemala,Argentina,GTM,ARG,0,6,0,0,0,0,0
2023,Guatemala,Brazil,GTM,BRA,0,5,0,0,0,0,1438
2023,Guatemala,Cameroon,GTM,CMR,0,19,0,0,0,0,0
2023,Guatemala,Colombia,GTM,COL,10,62,0,0,0,0,0
2023,Guatemala,Cuba,GTM,CUB,12,99,0,0,0,0,0
2023,Guatemala,"Dominican Rep.",GTM,DOM,0,5,0,0,0,0,0
2023,Guatemala,Ecuador,GTM,ECU,0,7,0,0,0,0,9011
2023,Guatemala,Guatemala,GTM,GTM,0,0,0,0,0,406161,106212
2023,Guatemala,Haiti,GTM,HTI,0,0,0,0,0,0,7900
2023,Guatemala,Honduras,GTM,HND,226,677,0,0,0,0,5949
2023,Guatemala,Mexico,GTM,MEX,5,33,0,0,0,0,0
2023,Guatemala,Nicaragua,GTM,NIC,167,344,0,0,0,0,4059
2023,Guatemala,Nigeria,GTM,NGA,0,5,0,0,0,0,0
2023,Guatemala,Pakistan,GTM,PAK,0,5,0,0,0,0,0
2023,Guatemala,Poland,GTM,POL,0,5,0,0,0,0,0
2023,Guatemala,"Russian Federation",GTM,RUS,5,5,0,0,0,0,0
2023,Guatemala,"El Salvador",GTM,SLV,469,455,0,0,0,0,1766
2023,Guatemala,Ukraine,GTM,UKR,0,5,0,0,0,0,0
2023,Guatemala,"United States of America",GTM,USA,0,7,0,0,0,0,0
2023,Guatemala,"Venezuela (Bolivarian Republic of)",GTM,VEN,95,307,0,0,0,0,11691
2022,Guatemala,Brazil,GTM,BRA,0,6,0,0,0,0,3574
2022,Guatemala,Congo,GTM,COG,0,5,0,0,0,0,0
2022,Guatemala,Colombia,GTM,COL,10,27,0,0,0,0,0
2022,Guatemala,Cuba,GTM,CUB,12,17,0,0,0,0,0
2022,Guatemala,Ecuador,GTM,ECU,0,5,0,0,0,0,0
2022,Guatemala,Guatemala,GTM,GTM,0,0,0,0,0,406161,97089
2022,Guatemala,Haiti,GTM,HTI,0,5,0,0,0,0,3548
2022,Guatemala,Honduras,GTM,HND,145,539,0,0,0,0,12557
2022,Guatemala,Mexico,GTM,MEX,0,11,0,0,0,0,0
2022,Guatemala,Nicaragua,GTM,NIC,104,248,0,0,0,0,13367
2022,Guatemala,Pakistan,GTM,PAK,0,5,0,0,0,0,0
2022,Guatemala,"Russian Federation",GTM,RUS,5,0,0,0,0,0,0
2022,Guatemala,"El Salvador",GTM,SLV,366,475,0,0,0,0,5155
2022,Guatemala,Ukraine,GTM,UKR,0,5,0,0,0,0,0
2022,Guatemala,"United States of America",GTM,USA,0,5,0,0,0,0,0
2022,Guatemala,"Venezuela (Bolivarian Republic of)",GTM,VEN,59,166,0,0,0,0,11610
2019,Guyana,Cuba,GUY,CUB,9,57,0,0,0,0,0
2019,Guyana,Pakistan,GUY,PAK,5,0,0,0,0,0,0
2019,Guyana,"Venezuela (Bolivarian Republic of)",GUY,VEN,0,0,0,22000,0,0,0
2020,Guyana,Cameroon,GUY,CMR,0,5,0,0,0,0,0
2020,Guyana,Cuba,GUY,CUB,18,67,0,0,0,0,0
2020,Guyana,Pakistan,GUY,PAK,5,0,0,0,0,0,0
2020,Guyana,"Venezuela (Bolivarian Republic of)",GUY,VEN,0,0,0,23307,0,0,0
2021,Guyana,Cameroon,GUY,CMR,0,5,0,0,0,0,0
2021,Guyana,Cuba,GUY,CUB,40,78,0,0,0,0,0
2021,Guyana,Guyana,GUY,GUY,0,0,0,0,0,5892,0
2021,Guyana,Haiti,GUY,HTI,0,11,0,0,0,0,0
2021,Guyana,"Venezuela (Bolivarian Republic of)",GUY,VEN,0,0,0,25800,0,0,0
2024,Guyana,Afghanistan,GUY,AFG,7,0,0,0,0,0,0
2024,Guyana,Cuba,GUY,CUB,5,29,0,0,0,0,0
2024,Guyana,Haiti,GUY,HTI,15,12,0,0,0,0,0
2024,Guyana,"Venezuela (Bolivarian Republic of)",GUY,VEN,0,11,0,23400,0,0,0
2023,Guyana,Afghanistan,GUY,AFG,7,0,0,0,0,0,0
2023,Guyana,Cuba,GUY,CUB,5,37,0,0,0,0,0
2023,Guyana,Haiti,GUY,HTI,15,11,0,0,0,0,0
2023,Guyana,"Venezuela (Bolivarian Republic of)",GUY,VEN,0,7,0,21668,0,0,0
2022,Guyana,Afghanistan,GUY,AFG,0,5,0,0,0,0,0
2022,Guyana,Cambodia,GUY,KHM,0,5,0,0,0,0,0
2022,Guyana,Cameroon,GUY,CMR,0,5,0,0,0,0,0
2022,Guyana,Cuba,GUY,CUB,7,128,0,0,0,0,0
2022,Guyana,Guyana,GUY,GUY,0,0,0,0,0,4200,0
2022,Guyana,Haiti,GUY,HTI,5,13,0,0,0,0,0
2022,Guyana,"Venezuela (Bolivarian Republic of)",GUY,VEN,0,7,0,19635,0,0,0
2019,Haiti,Nigeria,HTI,NGA,0,5,0,0,0,0,0
2020,Haiti,Nigeria,HTI,NGA,0,5,0,0,0,0,0
2024,Haiti,"Dem. Rep. of the Congo",HTI,COD,0,0,0,0,0,0,5
2024,Haiti,Cuba,HTI,CUB,5,0,0,0,0,0,0
2024,Haiti,Haiti,HTI,HTI,0,0,1037463,0,0,0,0
2023,Haiti,"Dem. Rep. of the Congo",HTI,COD,0,0,0,0,0,0,5
2023,Haiti,Haiti,HTI,HTI,0,0,313901,0,0,0,0
2019,Honduras,Cuba,HND,CUB,0,5,0,0,0,0,0
2019,Honduras,Honduras,HND,HND,0,0,247090,0,0,0,5776
2019,Honduras,Nicaragua,HND,NIC,46,99,0,0,0,0,224
2019,Honduras,"El Salvador",HND,SLV,22,5,0,0,0,0,0
2019,Honduras,"Venezuela (Bolivarian Republic of)",HND,VEN,7,0,0,0,0,0,0
2020,Honduras,Colombia,HND,COL,0,5,0,0,0,0,0
2020,Honduras,Cuba,HND,CUB,0,5,0,0,0,0,130
2020,Honduras,Haiti,HND,HTI,0,0,0,0,0,0,130
2020,Honduras,Honduras,HND,HND,0,0,247090,0,0,0,2340
2020,Honduras,Nicaragua,HND,NIC,56,92,0,0,0,0,120
2020,Honduras,"El Salvador",HND,SLV,22,9,0,0,0,0,0
2020,Honduras,"Unknown ",HND,UNK,0,0,0,0,0,0,220
2020,Honduras,"Venezuela (Bolivarian Republic of)",HND,VEN,7,5,0,0,0,0,0
2021,Honduras,Cuba,HND,CUB,0,0,0,0,0,0,130
2021,Honduras,Haiti,HND,HTI,0,10,0,0,0,0,130
2021,Honduras,Honduras,HND,HND,0,0,247090,0,0,0,4653
2021,Honduras,Mexico,HND,MEX,0,5,0,0,0,0,0
2021,Honduras,Nicaragua,HND,NIC,113,68,0,0,0,0,120
2021,Honduras,"El Salvador",HND,SLV,22,0,0,0,0,0,0
2021,Honduras,"Unknown ",HND,UNK,0,0,0,0,0,0,220
2021,Honduras,"Venezuela (Bolivarian Republic of)",HND,VEN,9,16,0,0,0,0,0
2024,Honduras,Colombia,HND,COL,5,17,0,0,0,0,16665
2024,Honduras,Cuba,HND,CUB,5,7,0,0,0,0,22504
2024,Honduras,Ecuador,HND,ECU,0,0,0,0,0,0,11811
2024,Honduras,Guatemala,HND,GTM,0,5,0,0,0,0,0
2024,Honduras,Haiti,HND,HTI,0,0,0,0,0,0,19647
2024,Honduras,Honduras,HND,HND,0,0,247090,0,0,0,36743
2024,Honduras,Mexico,HND,MEX,0,5,0,0,0,0,0
2024,Honduras,Nicaragua,HND,NIC,155,44,0,0,0,0,5993
2024,Honduras,"El Salvador",HND,SLV,27,0,0,0,0,0,0
2024,Honduras,"Unknown ",HND,UNK,0,0,0,0,0,0,106358
2024,Honduras,"Venezuela (Bolivarian Republic of)",HND,VEN,10,61,0,0,0,0,85405
2023,Honduras,Colombia,HND,COL,5,5,0,0,0,0,3499
2023,Honduras,Cuba,HND,CUB,0,16,0,0,0,0,22897
2023,Honduras,Ecuador,HND,ECU,0,0,0,0,0,0,12275
2023,Honduras,Haiti,HND,HTI,0,0,0,0,0,0,21906
2023,Honduras,Honduras,HND,HND,0,0,247090,0,0,0,28402
2023,Honduras,Nicaragua,HND,NIC,142,51,0,0,0,0,249
2023,Honduras,"El Salvador",HND,SLV,26,5,0,0,0,0,0
2023,Honduras,"Unknown ",HND,UNK,0,0,0,0,0,0,23379
2023,Honduras,"Venezuela (Bolivarian Republic of)",HND,VEN,9,24,0,0,0,0,60962
2022,Honduras,Colombia,HND,COL,5,0,0,0,0,0,2476
2022,Honduras,Cuba,HND,CUB,0,9,0,0,0,0,73804
2022,Honduras,Ecuador,HND,ECU,0,0,0,0,0,0,24525
2022,Honduras,Haiti,HND,HTI,0,0,0,0,0,0,11517
2022,Honduras,Honduras,HND,HND,0,0,247090,0,0,0,4119
2022,Honduras,Nicaragua,HND,NIC,125,56,0,0,0,0,1224
2022,Honduras,"El Salvador",HND,SLV,26,13,0,0,0,0,0
2022,Honduras,"Unknown ",HND,UNK,0,0,0,0,0,0,20253
2022,Honduras,"Venezuela (Bolivarian Republic of)",HND,VEN,9,29,0,0,0,0,55059
2019,Jamaica,Haiti,JAM,HTI,0,5,0,0,0,0,0
2019,Jamaica,"Venezuela (Bolivarian Republic of)",JAM,VEN,0,0,0,121,0,0,0
2020,Jamaica,Haiti,JAM,HTI,27,5,0,0,0,0,0
2020,Jamaica,"Venezuela (Bolivarian Republic of)",JAM,VEN,0,0,0,67,0,0,0
2021,Jamaica,Haiti,JAM,HTI,31,5,0,0,0,0,0
2021,Jamaica,"Venezuela (Bolivarian Republic of)",JAM,VEN,0,0,0,67,0,0,0
2022,Jamaica,Haiti,JAM,HTI,31,0,0,0,0,0,0
2022,Jamaica,"Venezuela (Bolivarian Republic of)",JAM,VEN,0,0,0,0,0,0,67
2019,Nicaragua,Colombia,NIC,COL,6,0,0,0,0,0,0
2019,Nicaragua,Cuba,NIC,CUB,15,0,0,0,0,0,0
2019,Nicaragua,Guatemala,NIC,GTM,8,0,0,0,0,0,5
2019,Nicaragua,Honduras,NIC,HND,74,26,0,0,0,0,56
2019,Nicaragua,"El Salvador",NIC,SLV,219,100,0,0,0,0,449
2020,Nicaragua,Colombia,NIC,COL,6,0,0,0,0,0,0
2020,Nicaragua,Cuba,NIC,CUB,14,0,0,0,0,0,0
2020,Nicaragua,Guatemala,NIC,GTM,7,0,0,0,0,0,5
2020,Nicaragua,Honduras,NIC,HND,74,26,0,0,0,0,56
2020,Nicaragua,"El Salvador",NIC,SLV,210,100,0,0,0,0,497
2020,Nicaragua,"Unknown ",NIC,UNK,0,0,0,0,0,0,5
2021,Nicaragua,Colombia,NIC,COL,6,0,0,0,0,0,0
2021,Nicaragua,Cuba,NIC,CUB,14,0,0,0,0,0,5
2021,Nicaragua,Guatemala,NIC,GTM,7,0,0,0,0,0,6
2021,Nicaragua,Honduras,NIC,HND,74,26,0,0,0,0,56
2021,Nicaragua,"El Salvador",NIC,SLV,212,100,0,0,0,0,516
2021,Nicaragua,"Unknown ",NIC,UNK,0,0,0,0,0,0,5
2023,Nicaragua,Colombia,NIC,COL,6,0,0,0,0,0,0
2023,Nicaragua,Cuba,NIC,CUB,14,0,0,0,0,0,6
2023,Nicaragua,Guatemala,NIC,GTM,7,0,0,0,0,0,6
2023,Nicaragua,Honduras,NIC,HND,74,26,0,0,0,0,56
2023,Nicaragua,Mexico,NIC,MEX,0,0,0,0,0,0,5
2023,Nicaragua,"El Salvador",NIC,SLV,210,98,0,0,0,0,505
2023,Nicaragua,"Unknown ",NIC,UNK,0,0,0,0,0,0,5
2022,Nicaragua,Colombia,NIC,COL,6,0,0,0,0,0,0
2022,Nicaragua,Cuba,NIC,CUB,14,0,0,0,0,0,6
2022,Nicaragua,Guatemala,NIC,GTM,7,0,0,0,0,0,6
2022,Nicaragua,Honduras,NIC,HND,74,26,0,0,0,0,56
2022,Nicaragua,Mexico,NIC,MEX,0,0,0,0,0,0,5
2022,Nicaragua,"El Salvador",NIC,SLV,211,98,0,0,0,0,500
2022,Nicaragua,"Unknown ",NIC,UNK,0,0,0,0,0,0,5
2019,Panama,Afghanistan,PAN,AFG,5,6,0,0,0,0,0
2019,Panama,Armenia,PAN,ARM,0,5,0,0,0,0,0
2019,Panama,Bangladesh,PAN,BGD,0,18,0,0,0,0,0
2019,Panama,Belarus,PAN,BLR,7,5,0,0,0,0,0
2019,Panama,Brazil,PAN,BRA,0,6,0,0,0,0,0
2019,Panama,"Bosnia and Herzegovina",PAN,BIH,5,0,0,0,0,0,0
2019,Panama,Cameroon,PAN,CMR,9,5,0,0,0,0,0
2019,Panama,"Dem. Rep. of the Congo",PAN,COD,5,0,0,0,0,0,0
2019,Panama,Colombia,PAN,COL,1702,1897,0,0,0,0,0
2019,Panama,"Costa Rica",PAN,CRI,0,5,0,0,0,0,0
2019,Panama,Cuba,PAN,CUB,120,2662,0,0,0,0,0
2019,Panama,"Dominican Rep.",PAN,DOM,5,5,0,0,0,0,0
2019,Panama,Ecuador,PAN,ECU,0,25,0,0,0,0,0
2019,Panama,Eritrea,PAN,ERI,0,39,0,0,0,0,0
2019,Panama,Guatemala,PAN,GTM,12,14,0,0,0,0,0
2019,Panama,Haiti,PAN,HTI,19,0,0,0,0,0,0
2019,Panama,Honduras,PAN,HND,0,114,0,0,0,0,0
2019,Panama,Croatia,PAN,HRV,5,0,0,0,0,0,0
2019,Panama,"Cote d'Ivoire",PAN,CIV,0,5,0,0,0,0,0
2019,Panama,India,PAN,IND,0,5,0,0,0,0,0
2019,Panama,"Iran (Islamic Rep. of)",PAN,IRN,5,0,0,0,0,0,0
2019,Panama,Italy,PAN,ITA,0,5,0,0,0,0,0
2019,Panama,Jamaica,PAN,JAM,0,8,0,0,0,0,0
2019,Panama,Kenya,PAN,KEN,0,5,0,0,0,0,0
2019,Panama,Liberia,PAN,LBR,5,0,0,0,0,0,0
2019,Panama,"Sri Lanka",PAN,LKA,0,7,0,0,0,0,0
2019,Panama,Mexico,PAN,MEX,6,0,0,0,0,0,0
2019,Panama,Nepal,PAN,NPL,0,12,0,0,0,0,0
2019,Panama,Nicaragua,PAN,NIC,178,7550,0,0,0,0,0
2019,Panama,Nigeria,PAN,NGA,10,35,0,0,0,0,0
2019,Panama,Pakistan,PAN,PAK,0,29,0,0,0,0,0
2019,Panama,Peru,PAN,PER,23,5,0,0,0,0,0
2019,Panama,"El Salvador",PAN,SLV,344,1357,0,0,0,0,0
2019,Panama,"Sierra Leone",PAN,SLE,5,0,0,0,0,0,0
2019,Panama,Somalia,PAN,SOM,0,103,0,0,0,0,0
2019,Panama,Sudan,PAN,SDN,5,0,0,0,0,0,0
2019,Panama,"Syrian Arab Rep.",PAN,SYR,0,12,0,0,0,0,0
2019,Panama,Ukraine,PAN,UKR,0,5,0,0,0,0,0
2019,Panama,"Venezuela (Bolivarian Republic of)",PAN,VEN,61,3724,0,115768,0,0,0
2020,Panama,Afghanistan,PAN,AFG,5,6,0,0,0,0,0
2020,Panama,Armenia,PAN,ARM,0,5,0,0,0,0,0
2020,Panama,Bangladesh,PAN,BGD,0,15,0,0,0,0,0
2020,Panama,Belarus,PAN,BLR,7,0,0,0,0,0,0
2020,Panama,"Bosnia and Herzegovina",PAN,BIH,5,0,0,0,0,0,0
2020,Panama,Cameroon,PAN,CMR,9,5,0,0,0,0,0
2020,Panama,"Dem. Rep. of the Congo",PAN,COD,5,0,0,0,0,0,0
2020,Panama,Colombia,PAN,COL,1698,1114,0,0,0,0,0
2020,Panama,"Costa Rica",PAN,CRI,0,5,0,0,0,0,0
2020,Panama,Cuba,PAN,CUB,120,2162,0,0,0,0,0
2020,Panama,"Dominican Rep.",PAN,DOM,5,0,0,0,0,0,0
2020,Panama,Ecuador,PAN,ECU,0,17,0,0,0,0,0
2020,Panama,Eritrea,PAN,ERI,0,38,0,0,0,0,0
2020,Panama,Guatemala,PAN,GTM,12,9,0,0,0,0,0
2020,Panama,Haiti,PAN,HTI,19,0,0,0,0,0,0
2020,Panama,Honduras,PAN,HND,6,88,0,0,0,0,0
2020,Panama,Croatia,PAN,HRV,5,0,0,0,0,0,0
2020,Panama,"Cote d'Ivoire",PAN,CIV,0,5,0,0,0,0,0
2020,Panama,India,PAN,IND,0,5,0,0,0,0,0
2020,Panama,"Iran (Islamic Rep. of)",PAN,IRN,5,0,0,0,0,0,0
2020,Panama,Italy,PAN,ITA,0,5,0,0,0,0,0
2020,Panama,Jamaica,PAN,JAM,0,5,0,0,0,0,0
2020,Panama,Liberia,PAN,LBR,5,0,0,0,0,0,0
2020,Panama,"Sri Lanka",PAN,LKA,0,7,0,0,0,0,0
2020,Panama,Mexico,PAN,MEX,6,0,0,0,0,0,0
2020,Panama,Nepal,PAN,NPL,0,14,0,0,0,0,0
2020,Panama,Nicaragua,PAN,NIC,179,5662,0,0,0,0,0
2020,Panama,Nigeria,PAN,NGA,10,34,0,0,0,0,0
2020,Panama,Pakistan,PAN,PAK,0,17,0,0,0,0,0
2020,Panama,Peru,PAN,PER,23,0,0,0,0,0,0
2020,Panama,"El Salvador",PAN,SLV,363,972,0,0,0,0,0
2020,Panama,"Sierra Leone",PAN,SLE,5,0,0,0,0,0,0
2020,Panama,Somalia,PAN,SOM,0,101,0,0,0,0,0
2020,Panama,Sudan,PAN,SDN,5,0,0,0,0,0,0
2020,Panama,Ukraine,PAN,UKR,0,5,0,0,0,0,0
2020,Panama,"Venezuela (Bolivarian Republic of)",PAN,VEN,65,2596,0,118937,0,0,0
2021,Panama,Afghanistan,PAN,AFG,5,6,0,0,0,0,0
2021,Panama,Armenia,PAN,ARM,0,5,0,0,0,0,0
2021,Panama,Bangladesh,PAN,BGD,0,15,0,0,0,0,0
2021,Panama,Belarus,PAN,BLR,7,0,0,0,0,0,0
2021,Panama,"Bosnia and Herzegovina",PAN,BIH,5,0,0,0,0,0,0
2021,Panama,Cameroon,PAN,CMR,9,5,0,0,0,0,0
2021,Panama,"Dem. Rep. of the Congo",PAN,COD,5,0,0,0,0,0,0
2021,Panama,Colombia,PAN,COL,1683,1062,0,0,0,0,0
2021,Panama,Cuba,PAN,CUB,120,1554,0,0,0,0,0
2021,Panama,"Dominican Rep.",PAN,DOM,5,0,0,0,0,0,0
2021,Panama,Ecuador,PAN,ECU,0,15,0,0,0,0,0
2021,Panama,Eritrea,PAN,ERI,0,38,0,0,0,0,0
2021,Panama,Guatemala,PAN,GTM,12,8,0,0,0,0,0
2021,Panama,Haiti,PAN,HTI,19,0,0,0,0,0,0
2021,Panama,Honduras,PAN,HND,6,88,0,0,0,0,0
2021,Panama,Croatia,PAN,HRV,5,0,0,0,0,0,0
2021,Panama,"Cote d'Ivoire",PAN,CIV,0,5,0,0,0,0,0
2021,Panama,India,PAN,IND,0,7,0,0,0,0,0
2021,Panama,"Iran (Islamic Rep. of)",PAN,IRN,5,0,0,0,0,0,0
2021,Panama,Italy,PAN,ITA,0,5,0,0,0,0,0
2021,Panama,Jamaica,PAN,JAM,0,5,0,0,0,0,0
2021,Panama,Liberia,PAN,LBR,5,0,0,0,0,0,0
